ID,Domain,Subdomain,Indikator,Pertanyaan,Tipe,Reverse Score,Bobot,Skala,Kunci Scoring,Difficulty,Status
RS-1742,Komunikasi,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1743,Leadership,,,Saya mampu menunjukkan kemampuan leadership secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1744,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1745,Motivasi,,,Saya mampu menunjukkan kemampuan motivasi secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1746,Disiplin,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1747,Kemandirian,,,Saya mampu menunjukkan kemampuan kemandirian secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1748,Critical Thinking,,,Saya mampu menunjukkan kemampuan critical thinking secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1749,Problem Solving,,,Saya mampu menunjukkan kemampuan problem solving secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1750,Komunikasi,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1751,Leadership,,,Saya mampu menunjukkan kemampuan leadership secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1752,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1753,Motivasi,,,Saya mampu menunjukkan kemampuan motivasi secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1754,Disiplin,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1755,Kemandirian,,,Saya mampu menunjukkan kemampuan kemandirian secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1756,Critical Thinking,,,Saya mampu menunjukkan kemampuan critical thinking secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1757,Problem Solving,,,Saya mampu menunjukkan kemampuan problem solving secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1758,Komunikasi,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1759,Leadership,,,Saya mampu menunjukkan kemampuan leadership secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1760,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1761,Motivasi,,,Saya mampu menunjukkan kemampuan motivasi secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1762,Disiplin,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1763,Kemandirian,,,Saya mampu menunjukkan kemampuan kemandirian secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1764,Critical Thinking,,,Saya mampu menunjukkan kemampuan critical thinking secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1765,Problem Solving,,,Saya mampu menunjukkan kemampuan problem solving secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1766,Komunikasi,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1767,Leadership,,,Saya mampu menunjukkan kemampuan leadership secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1768,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1769,Motivasi,,,Saya mampu menunjukkan kemampuan motivasi secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1770,Disiplin,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1771,Kemandirian,,,Saya mampu menunjukkan kemampuan kemandirian secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1772,Critical Thinking,,,Saya mampu menunjukkan kemampuan critical thinking secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1773,Problem Solving,,,Saya mampu menunjukkan kemampuan problem solving secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1774,Komunikasi,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1775,Leadership,,,Saya mampu menunjukkan kemampuan leadership secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1776,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1777,Motivasi,,,Saya mampu menunjukkan kemampuan motivasi secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1778,Disiplin,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1779,Kemandirian,,,Saya mampu menunjukkan kemampuan kemandirian secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1780,Critical Thinking,,,Saya mampu menunjukkan kemampuan critical thinking secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1781,Problem Solving,,,Saya mampu menunjukkan kemampuan problem solving secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1782,Komunikasi,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1783,Leadership,,,Saya mampu menunjukkan kemampuan leadership secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1784,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1785,Motivasi,,,Saya mampu menunjukkan kemampuan motivasi secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1786,Disiplin,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1787,Kemandirian,,,Saya mampu menunjukkan kemampuan kemandirian secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1788,Critical Thinking,,,Saya mampu menunjukkan kemampuan critical thinking secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1789,Problem Solving,,,Saya mampu menunjukkan kemampuan problem solving secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1790,Komunikasi,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1791,Leadership,,,Saya mampu menunjukkan kemampuan leadership secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1792,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1793,Motivasi,,,Saya mampu menunjukkan kemampuan motivasi secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1794,Disiplin,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1795,Kemandirian,,,Saya mampu menunjukkan kemampuan kemandirian secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1796,Critical Thinking,,,Saya mampu menunjukkan kemampuan critical thinking secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1797,Problem Solving,,,Saya mampu menunjukkan kemampuan problem solving secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1798,Komunikasi,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1799,Leadership,,,Saya mampu menunjukkan kemampuan leadership secara konsisten dalam berbagai tantangan yang saya hadapi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1800,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi performa saya pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
