ID,Domain,Subdomain,Indikator,Pertanyaan,Tipe,Reverse Score,Bobot,Skala,Kunci Scoring,Difficulty,Status
RS-1938,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1939,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1940,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1941,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1942,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1943,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1944,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1945,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1946,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1947,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1948,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1949,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1950,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1951,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1952,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1953,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1954,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1955,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1956,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1957,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1958,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1959,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1960,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1961,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1962,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1963,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1964,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1965,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1966,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1967,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1968,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1969,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1970,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1971,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1972,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1973,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1974,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1975,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1976,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1977,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1978,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1979,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1980,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1981,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1982,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1983,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1984,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1985,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1986,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1987,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1988,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1989,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1990,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1991,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1992,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1993,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1994,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1995,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1996,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1997,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1998,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1999,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-2000,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
