ID,Domain,Subdomain,Indikator,Pertanyaan,Tipe,Reverse Score,Bobot,Skala,Kunci Scoring,Difficulty,Status
RS-1540,Critical Thinking,,,Saya mampu menerapkan kemampuan critical thinking secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1541,Problem Solving,,,Saya mampu menerapkan kemampuan problem solving secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1542,Komunikasi,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1543,Leadership,,,Saya mampu menerapkan kemampuan leadership secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1544,Emotional Resilience,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1545,Motivasi,,,Saya mampu menerapkan kemampuan motivasi secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1546,Disiplin,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1547,Kemandirian,,,Saya mampu menerapkan kemampuan kemandirian secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1548,Critical Thinking,,,Saya mampu menerapkan kemampuan critical thinking secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1549,Problem Solving,,,Saya mampu menerapkan kemampuan problem solving secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1550,Komunikasi,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1551,Leadership,,,Saya mampu menerapkan kemampuan leadership secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1552,Emotional Resilience,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1553,Motivasi,,,Saya mampu menerapkan kemampuan motivasi secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1554,Disiplin,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1555,Kemandirian,,,Saya mampu menerapkan kemampuan kemandirian secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1556,Critical Thinking,,,Saya mampu menerapkan kemampuan critical thinking secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1557,Problem Solving,,,Saya mampu menerapkan kemampuan problem solving secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1558,Komunikasi,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1559,Leadership,,,Saya mampu menerapkan kemampuan leadership secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1560,Emotional Resilience,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1561,Motivasi,,,Saya mampu menerapkan kemampuan motivasi secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1562,Disiplin,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1563,Kemandirian,,,Saya mampu menerapkan kemampuan kemandirian secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1564,Critical Thinking,,,Saya mampu menerapkan kemampuan critical thinking secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1565,Problem Solving,,,Saya mampu menerapkan kemampuan problem solving secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1566,Komunikasi,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1567,Leadership,,,Saya mampu menerapkan kemampuan leadership secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1568,Emotional Resilience,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1569,Motivasi,,,Saya mampu menerapkan kemampuan motivasi secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1570,Disiplin,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1571,Kemandirian,,,Saya mampu menerapkan kemampuan kemandirian secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1572,Critical Thinking,,,Saya mampu menerapkan kemampuan critical thinking secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1573,Problem Solving,,,Saya mampu menerapkan kemampuan problem solving secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1574,Komunikasi,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1575,Leadership,,,Saya mampu menerapkan kemampuan leadership secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1576,Emotional Resilience,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1577,Motivasi,,,Saya mampu menerapkan kemampuan motivasi secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1578,Disiplin,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1579,Kemandirian,,,Saya mampu menerapkan kemampuan kemandirian secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1580,Critical Thinking,,,Saya mampu menerapkan kemampuan critical thinking secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1581,Problem Solving,,,Saya mampu menerapkan kemampuan problem solving secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1582,Komunikasi,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1583,Leadership,,,Saya mampu menerapkan kemampuan leadership secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1584,Emotional Resilience,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1585,Motivasi,,,Saya mampu menerapkan kemampuan motivasi secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1586,Disiplin,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1587,Kemandirian,,,Saya mampu menerapkan kemampuan kemandirian secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1588,Critical Thinking,,,Saya mampu menerapkan kemampuan critical thinking secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1589,Problem Solving,,,Saya mampu menerapkan kemampuan problem solving secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1590,Komunikasi,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1591,Leadership,,,Saya mampu menerapkan kemampuan leadership secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1592,Emotional Resilience,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1593,Motivasi,,,Saya mampu menerapkan kemampuan motivasi secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1594,Disiplin,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1595,Kemandirian,,,Saya mampu menerapkan kemampuan kemandirian secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1596,Critical Thinking,,,Saya mampu menerapkan kemampuan critical thinking secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1597,Problem Solving,,,Saya mampu menerapkan kemampuan problem solving secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1598,Komunikasi,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1599,Leadership,,,Saya mampu menerapkan kemampuan leadership secara efektif dalam kegiatan belajar maupun kehidupan sehari-hari.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1600,Emotional Resilience,,,Saya masih memiliki perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
