ID,Domain,Subdomain,Indikator,Pertanyaan,Tipe,Reverse Score,Bobot,Skala,Kunci Scoring,Difficulty,Status
RS-1151,Leadership,,,Saya mampu menerapkan kemampuan leadership secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1152,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1153,Motivasi,,,Saya mampu menerapkan kemampuan motivasi secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1154,Disiplin,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1155,Kemandirian,,,Saya mampu menerapkan kemampuan kemandirian secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1156,Critical Thinking,,,Saya mampu menerapkan kemampuan critical thinking secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1157,Problem Solving,,,Saya mampu menerapkan kemampuan problem solving secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1158,Komunikasi,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1159,Leadership,,,Saya mampu menerapkan kemampuan leadership secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1160,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1161,Motivasi,,,Saya mampu menerapkan kemampuan motivasi secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1162,Disiplin,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1163,Kemandirian,,,Saya mampu menerapkan kemampuan kemandirian secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1164,Critical Thinking,,,Saya mampu menerapkan kemampuan critical thinking secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1165,Problem Solving,,,Saya mampu menerapkan kemampuan problem solving secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1166,Komunikasi,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1167,Leadership,,,Saya mampu menerapkan kemampuan leadership secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1168,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1169,Motivasi,,,Saya mampu menerapkan kemampuan motivasi secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1170,Disiplin,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1171,Kemandirian,,,Saya mampu menerapkan kemampuan kemandirian secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1172,Critical Thinking,,,Saya mampu menerapkan kemampuan critical thinking secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1173,Problem Solving,,,Saya mampu menerapkan kemampuan problem solving secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1174,Komunikasi,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1175,Leadership,,,Saya mampu menerapkan kemampuan leadership secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1176,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1177,Motivasi,,,Saya mampu menerapkan kemampuan motivasi secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1178,Disiplin,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1179,Kemandirian,,,Saya mampu menerapkan kemampuan kemandirian secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1180,Critical Thinking,,,Saya mampu menerapkan kemampuan critical thinking secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1181,Problem Solving,,,Saya mampu menerapkan kemampuan problem solving secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1182,Komunikasi,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1183,Leadership,,,Saya mampu menerapkan kemampuan leadership secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1184,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1185,Motivasi,,,Saya mampu menerapkan kemampuan motivasi secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1186,Disiplin,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1187,Kemandirian,,,Saya mampu menerapkan kemampuan kemandirian secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1188,Critical Thinking,,,Saya mampu menerapkan kemampuan critical thinking secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1189,Problem Solving,,,Saya mampu menerapkan kemampuan problem solving secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1190,Komunikasi,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1191,Leadership,,,Saya mampu menerapkan kemampuan leadership secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1192,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1193,Motivasi,,,Saya mampu menerapkan kemampuan motivasi secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1194,Disiplin,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1195,Kemandirian,,,Saya mampu menerapkan kemampuan kemandirian secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1196,Critical Thinking,,,Saya mampu menerapkan kemampuan critical thinking secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1197,Problem Solving,,,Saya mampu menerapkan kemampuan problem solving secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1198,Komunikasi,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1199,Leadership,,,Saya mampu menerapkan kemampuan leadership secara konsisten dalam berbagai situasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1200,Emotional Resilience,,,Saya masih memiliki kebiasaan yang mengurangi efektivitas pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
