ID,Domain,Subdomain,Indikator,Pertanyaan,Tipe,Reverse Score,Bobot,Skala,Kunci Scoring,Difficulty,Status
RS-0336,Critical Thinking,,,Saya menunjukkan kemampuan yang baik dalam aspek critical thinking ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0337,Problem Solving,,,Saya menunjukkan kemampuan yang baik dalam aspek problem solving ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0338,Komunikasi,,,Saya menunjukkan kemampuan yang baik dalam aspek komunikasi ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0339,Leadership,,,Saya menunjukkan kemampuan yang baik dalam aspek leadership ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0340,Emotional Resilience,,,Saya sering kesulitan tetap tenang ketika menghadapi tantangan baru dalam emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0341,Critical Thinking,,,Saya menunjukkan kemampuan yang baik dalam aspek critical thinking ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0342,Problem Solving,,,Saya menunjukkan kemampuan yang baik dalam aspek problem solving ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0343,Komunikasi,,,Saya menunjukkan kemampuan yang baik dalam aspek komunikasi ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0344,Leadership,,,Saya menunjukkan kemampuan yang baik dalam aspek leadership ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0345,Emotional Resilience,,,Saya sering kesulitan tetap tenang ketika menghadapi tantangan baru dalam emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0346,Critical Thinking,,,Saya menunjukkan kemampuan yang baik dalam aspek critical thinking ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0347,Problem Solving,,,Saya menunjukkan kemampuan yang baik dalam aspek problem solving ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0348,Komunikasi,,,Saya menunjukkan kemampuan yang baik dalam aspek komunikasi ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0349,Leadership,,,Saya menunjukkan kemampuan yang baik dalam aspek leadership ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0350,Emotional Resilience,,,Saya sering kesulitan tetap tenang ketika menghadapi tantangan baru dalam emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0351,Critical Thinking,,,Saya menunjukkan kemampuan yang baik dalam aspek critical thinking ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0352,Problem Solving,,,Saya menunjukkan kemampuan yang baik dalam aspek problem solving ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0353,Komunikasi,,,Saya menunjukkan kemampuan yang baik dalam aspek komunikasi ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0354,Leadership,,,Saya menunjukkan kemampuan yang baik dalam aspek leadership ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0355,Emotional Resilience,,,Saya sering kesulitan tetap tenang ketika menghadapi tantangan baru dalam emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0356,Critical Thinking,,,Saya menunjukkan kemampuan yang baik dalam aspek critical thinking ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0357,Problem Solving,,,Saya menunjukkan kemampuan yang baik dalam aspek problem solving ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0358,Komunikasi,,,Saya menunjukkan kemampuan yang baik dalam aspek komunikasi ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0359,Leadership,,,Saya menunjukkan kemampuan yang baik dalam aspek leadership ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0360,Emotional Resilience,,,Saya sering kesulitan tetap tenang ketika menghadapi tantangan baru dalam emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0361,Critical Thinking,,,Saya menunjukkan kemampuan yang baik dalam aspek critical thinking ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0362,Problem Solving,,,Saya menunjukkan kemampuan yang baik dalam aspek problem solving ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0363,Komunikasi,,,Saya menunjukkan kemampuan yang baik dalam aspek komunikasi ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0364,Leadership,,,Saya menunjukkan kemampuan yang baik dalam aspek leadership ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0365,Emotional Resilience,,,Saya sering kesulitan tetap tenang ketika menghadapi tantangan baru dalam emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0366,Critical Thinking,,,Saya menunjukkan kemampuan yang baik dalam aspek critical thinking ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0367,Problem Solving,,,Saya menunjukkan kemampuan yang baik dalam aspek problem solving ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0368,Komunikasi,,,Saya menunjukkan kemampuan yang baik dalam aspek komunikasi ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0369,Leadership,,,Saya menunjukkan kemampuan yang baik dalam aspek leadership ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0370,Emotional Resilience,,,Saya sering kesulitan tetap tenang ketika menghadapi tantangan baru dalam emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0371,Critical Thinking,,,Saya menunjukkan kemampuan yang baik dalam aspek critical thinking ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0372,Problem Solving,,,Saya menunjukkan kemampuan yang baik dalam aspek problem solving ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0373,Komunikasi,,,Saya menunjukkan kemampuan yang baik dalam aspek komunikasi ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0374,Leadership,,,Saya menunjukkan kemampuan yang baik dalam aspek leadership ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0375,Emotional Resilience,,,Saya sering kesulitan tetap tenang ketika menghadapi tantangan baru dalam emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0376,Critical Thinking,,,Saya menunjukkan kemampuan yang baik dalam aspek critical thinking ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0377,Problem Solving,,,Saya menunjukkan kemampuan yang baik dalam aspek problem solving ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0378,Komunikasi,,,Saya menunjukkan kemampuan yang baik dalam aspek komunikasi ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0379,Leadership,,,Saya menunjukkan kemampuan yang baik dalam aspek leadership ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0380,Emotional Resilience,,,Saya sering kesulitan tetap tenang ketika menghadapi tantangan baru dalam emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0381,Critical Thinking,,,Saya menunjukkan kemampuan yang baik dalam aspek critical thinking ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0382,Problem Solving,,,Saya menunjukkan kemampuan yang baik dalam aspek problem solving ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0383,Komunikasi,,,Saya menunjukkan kemampuan yang baik dalam aspek komunikasi ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0384,Leadership,,,Saya menunjukkan kemampuan yang baik dalam aspek leadership ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0385,Emotional Resilience,,,Saya sering kesulitan tetap tenang ketika menghadapi tantangan baru dalam emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0386,Critical Thinking,,,Saya menunjukkan kemampuan yang baik dalam aspek critical thinking ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0387,Problem Solving,,,Saya menunjukkan kemampuan yang baik dalam aspek problem solving ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0388,Komunikasi,,,Saya menunjukkan kemampuan yang baik dalam aspek komunikasi ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0389,Leadership,,,Saya menunjukkan kemampuan yang baik dalam aspek leadership ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0390,Emotional Resilience,,,Saya sering kesulitan tetap tenang ketika menghadapi tantangan baru dalam emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0391,Critical Thinking,,,Saya menunjukkan kemampuan yang baik dalam aspek critical thinking ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0392,Problem Solving,,,Saya menunjukkan kemampuan yang baik dalam aspek problem solving ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0393,Komunikasi,,,Saya menunjukkan kemampuan yang baik dalam aspek komunikasi ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0394,Leadership,,,Saya menunjukkan kemampuan yang baik dalam aspek leadership ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0395,Emotional Resilience,,,Saya sering kesulitan tetap tenang ketika menghadapi tantangan baru dalam emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0396,Critical Thinking,,,Saya menunjukkan kemampuan yang baik dalam aspek critical thinking ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0397,Problem Solving,,,Saya menunjukkan kemampuan yang baik dalam aspek problem solving ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0398,Komunikasi,,,Saya menunjukkan kemampuan yang baik dalam aspek komunikasi ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0399,Leadership,,,Saya menunjukkan kemampuan yang baik dalam aspek leadership ketika menghadapi situasi belajar atau organisasi.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0400,Emotional Resilience,,,Saya sering kesulitan tetap tenang ketika menghadapi tantangan baru dalam emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
