ID,Domain,Subdomain,Indikator,Pertanyaan,Tipe,Reverse Score,Bobot,Skala,Kunci Scoring,Difficulty,Status
RS-0935,Leadership,,,"Saya secara konsisten menerapkan kemampuan leadership dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0936,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0937,Motivasi,,,"Saya secara konsisten menerapkan kemampuan motivasi dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0938,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0939,Kemandirian,,,"Saya secara konsisten menerapkan kemampuan kemandirian dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0940,Critical Thinking,,,"Saya secara konsisten menerapkan kemampuan critical thinking dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0941,Problem Solving,,,"Saya secara konsisten menerapkan kemampuan problem solving dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0942,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0943,Leadership,,,"Saya secara konsisten menerapkan kemampuan leadership dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0944,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0945,Motivasi,,,"Saya secara konsisten menerapkan kemampuan motivasi dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0946,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0947,Kemandirian,,,"Saya secara konsisten menerapkan kemampuan kemandirian dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0948,Critical Thinking,,,"Saya secara konsisten menerapkan kemampuan critical thinking dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0949,Problem Solving,,,"Saya secara konsisten menerapkan kemampuan problem solving dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0950,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0951,Leadership,,,"Saya secara konsisten menerapkan kemampuan leadership dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0952,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0953,Motivasi,,,"Saya secara konsisten menerapkan kemampuan motivasi dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0954,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0955,Kemandirian,,,"Saya secara konsisten menerapkan kemampuan kemandirian dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0956,Critical Thinking,,,"Saya secara konsisten menerapkan kemampuan critical thinking dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0957,Problem Solving,,,"Saya secara konsisten menerapkan kemampuan problem solving dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0958,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0959,Leadership,,,"Saya secara konsisten menerapkan kemampuan leadership dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0960,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0961,Motivasi,,,"Saya secara konsisten menerapkan kemampuan motivasi dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0962,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0963,Kemandirian,,,"Saya secara konsisten menerapkan kemampuan kemandirian dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0964,Critical Thinking,,,"Saya secara konsisten menerapkan kemampuan critical thinking dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0965,Problem Solving,,,"Saya secara konsisten menerapkan kemampuan problem solving dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0966,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0967,Leadership,,,"Saya secara konsisten menerapkan kemampuan leadership dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0968,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0969,Motivasi,,,"Saya secara konsisten menerapkan kemampuan motivasi dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0970,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0971,Kemandirian,,,"Saya secara konsisten menerapkan kemampuan kemandirian dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0972,Critical Thinking,,,"Saya secara konsisten menerapkan kemampuan critical thinking dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0973,Problem Solving,,,"Saya secara konsisten menerapkan kemampuan problem solving dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0974,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0975,Leadership,,,"Saya secara konsisten menerapkan kemampuan leadership dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0976,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0977,Motivasi,,,"Saya secara konsisten menerapkan kemampuan motivasi dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0978,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0979,Kemandirian,,,"Saya secara konsisten menerapkan kemampuan kemandirian dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0980,Critical Thinking,,,"Saya secara konsisten menerapkan kemampuan critical thinking dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0981,Problem Solving,,,"Saya secara konsisten menerapkan kemampuan problem solving dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0982,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0983,Leadership,,,"Saya secara konsisten menerapkan kemampuan leadership dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0984,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0985,Motivasi,,,"Saya secara konsisten menerapkan kemampuan motivasi dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0986,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0987,Kemandirian,,,"Saya secara konsisten menerapkan kemampuan kemandirian dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0988,Critical Thinking,,,"Saya secara konsisten menerapkan kemampuan critical thinking dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0989,Problem Solving,,,"Saya secara konsisten menerapkan kemampuan problem solving dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0990,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0991,Leadership,,,"Saya secara konsisten menerapkan kemampuan leadership dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0992,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0993,Motivasi,,,"Saya secara konsisten menerapkan kemampuan motivasi dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0994,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0995,Kemandirian,,,"Saya secara konsisten menerapkan kemampuan kemandirian dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0996,Critical Thinking,,,"Saya secara konsisten menerapkan kemampuan critical thinking dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0997,Problem Solving,,,"Saya secara konsisten menerapkan kemampuan problem solving dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-0998,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-0999,Leadership,,,"Saya secara konsisten menerapkan kemampuan leadership dalam kegiatan belajar, organisasi, atau kehidupan sehari-hari.",Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1000,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
