id,domain,subdomain,indicator,text,type,answerType,options,correctOption,scoringKey,weight,difficulty
DISC-V2-012,DISC,TARGET_C,BEHAVIORAL_SCENARIO_012,Kamu diminta memeriksa hasil pekerjaan orang lain sebelum dikirim ke klien. Kamu cenderung...,SCENARIO,SINGLE_CHOICE_4,"Memeriksa ketepatan isi, konsistensi format, dan kesesuaian dengan standar.||Fokus pada hal yang paling penting agar hasil bisa segera dikirim.||Menyampaikan temuan dengan cara yang tetap membuat rekan nyaman menerimanya.||Membantu memperbaiki bagian yang bermasalah tanpa membuat rekan merasa disalahkan.",,"4,1,2,3",1,MEDIUM
DISC-V2-016,DISC,TARGET_C,BEHAVIORAL_SCENARIO_016,"Sebelum mengambil keputusan yang berdampak pada banyak orang, kamu cenderung...",SCENARIO,SINGLE_CHOICE_4,Mengumpulkan informasi dan membandingkan konsekuensi setiap pilihan secara rinci.||Menentukan pilihan yang paling tegas dan dapat segera dijalankan.||Membahas pilihan dengan orang lain untuk melihat respons dan dukungan mereka.||Mempertimbangkan dampaknya terhadap orang-orang yang akan menjalankannya.,,"4,1,2,3",1,MEDIUM
DISC-V2-020,DISC,TARGET_C,BEHAVIORAL_SCENARIO_020,"Jika sebuah keputusan terasa terlalu cepat dibuat tanpa data yang cukup, kamu cenderung...",SCENARIO,SINGLE_CHOICE_4,Meminta data tambahan dan menguji asumsi sebelum keputusan ditetapkan.||Tetap menentukan keputusan sementara agar pekerjaan tidak berhenti.||Mengajak pihak terkait membahas pilihan sambil menjaga suasana tetap terbuka.||Meminta waktu yang wajar agar semua pihak dapat memahami dampaknya.,,"4,1,2,3",1,MEDIUM
DISC-V2-024,DISC,TARGET_C,BEHAVIORAL_SCENARIO_024,"Dalam menyusun rencana untuk pekerjaan yang kompleks, kamu paling mungkin...",SCENARIO,SINGLE_CHOICE_4,"Memecah pekerjaan menjadi langkah rinci, kriteria, dan pemeriksaan yang jelas.||Menentukan hasil akhir dan mendorong tim segera memulai bagian terpenting.||Mengajak orang bertukar ide agar rencana terasa menarik dan mudah dijalankan.||Menyusun ritme kerja yang stabil agar semua pihak dapat mengikuti prosesnya.",,"4,1,2,3",1,MEDIUM
DISC-076,DISC,TARGET_C,Accuracy,"Sebelum mengirim pekerjaan penting, Anda biasanya di tempat kerja?",SCENARIO,SINGLE_CHOICE_4,Memastikan hasil sudah tepat dan bebas dari kesalahan||Mengirim segera agar pekerjaan cepat bergerak||Meminta rekan melihatnya untuk mendapat masukan||Memastikan penerima merasa nyaman dengan hasilnya,,"1,2,3,4",1.0,EASY
DISC-077,DISC,TARGET_C,Standards,"Ketika instruksi pekerjaan terasa kurang jelas, Anda cenderung dalam proyek tim?",SCENARIO,SINGLE_CHOICE_4,Mencoba langsung dan memperbaiki sambil berjalan||Berdiskusi dengan rekan untuk menentukan pendekatan||Memastikan semua orang memahami perubahan sebelum mulai||Meminta penjelasan dan menetapkan standar hasil yang harus dipenuhi,,"1,2,3,4",1.0,MEDIUM
DISC-078,DISC,TARGET_C,Analysis,"Jika menemukan angka yang tidak sesuai dalam laporan, Anda biasanya saat menghadapi pelanggan?",SCENARIO,SINGLE_CHOICE_4,Bertanya kepada orang yang membuat laporan||Membahas dampaknya terhadap tim terlebih dahulu||Menelusuri sumber angka tersebut sebelum menyimpulkan||Mengambil angka yang paling masuk akal dan melanjutkan,,"1,2,3,4",1.0,MEDIUM
DISC-079,DISC,TARGET_C,Planning,"Sebelum mengerjakan proyek dengan banyak tahapan, Anda cenderung ketika memimpin tugas?",SCENARIO,SINGLE_CHOICE_4,"Memastikan semua anggota merasa siap sebelum mulai||Membuat urutan langkah, tenggat, dan kriteria hasil yang jelas||Memulai dari bagian yang paling menantang||Mengumpulkan orang yang terlibat untuk berdiskusi",,"1,2,3,4",1.0,HARD
DISC-080,DISC,TARGET_C,Rule Adherence,"Jika ada prosedur resmi untuk pekerjaan berisiko, Anda biasanya ketika bekerja dengan tenggat?",SCENARIO,SINGLE_CHOICE_4,Mengikutinya secara konsisten dan mendokumentasikan pengecualian||Mencari jalan tercepat selama hasil akhirnya tercapai||Menanyakan pengalaman orang lain dalam menjalankannya||Menjaga agar semua pihak tetap nyaman dengan prosesnya,,"1,2,3,4",1.0,EASY
DISC-081,DISC,TARGET_C,Accuracy,"Sebelum mengirim pekerjaan penting, Anda biasanya saat menyelesaikan masalah?",SCENARIO,SINGLE_CHOICE_4,Mengirim segera agar pekerjaan cepat bergerak||Meminta rekan melihatnya untuk mendapat masukan||Memastikan penerima merasa nyaman dengan hasilnya||Memastikan hasil sudah tepat dan bebas dari kesalahan,,"1,2,3,4",1.0,MEDIUM
DISC-082,DISC,TARGET_C,Standards,"Ketika instruksi pekerjaan terasa kurang jelas, Anda cenderung dalam rapat?",SCENARIO,SINGLE_CHOICE_4,Berdiskusi dengan rekan untuk menentukan pendekatan||Memastikan semua orang memahami perubahan sebelum mulai||Meminta penjelasan dan menetapkan standar hasil yang harus dipenuhi||Mencoba langsung dan memperbaiki sambil berjalan,,"1,2,3,4",1.0,MEDIUM
DISC-083,DISC,TARGET_C,Analysis,"Jika menemukan angka yang tidak sesuai dalam laporan, Anda biasanya ketika menerima tugas baru?",SCENARIO,SINGLE_CHOICE_4,Membahas dampaknya terhadap tim terlebih dahulu||Menelusuri sumber angka tersebut sebelum menyimpulkan||Mengambil angka yang paling masuk akal dan melanjutkan||Bertanya kepada orang yang membuat laporan,,"1,2,3,4",1.0,HARD
DISC-084,DISC,TARGET_C,Planning,"Sebelum mengerjakan proyek dengan banyak tahapan, Anda cenderung saat terjadi perubahan?",SCENARIO,SINGLE_CHOICE_4,"Membuat urutan langkah, tenggat, dan kriteria hasil yang jelas||Memulai dari bagian yang paling menantang||Mengumpulkan orang yang terlibat untuk berdiskusi||Memastikan semua anggota merasa siap sebelum mulai",,"1,2,3,4",1.0,EASY
DISC-085,DISC,TARGET_C,Rule Adherence,"Jika ada prosedur resmi untuk pekerjaan berisiko, Anda biasanya ketika hasil pekerjaan perlu diperiksa?",SCENARIO,SINGLE_CHOICE_4,Mencari jalan tercepat selama hasil akhirnya tercapai||Menanyakan pengalaman orang lain dalam menjalankannya||Menjaga agar semua pihak tetap nyaman dengan prosesnya||Mengikutinya secara konsisten dan mendokumentasikan pengecualian,,"1,2,3,4",1.0,MEDIUM
DISC-086,DISC,TARGET_C,Accuracy,"Sebelum mengirim pekerjaan penting, Anda biasanya dalam kolaborasi lintas tim?",SCENARIO,SINGLE_CHOICE_4,Meminta rekan melihatnya untuk mendapat masukan||Memastikan penerima merasa nyaman dengan hasilnya||Memastikan hasil sudah tepat dan bebas dari kesalahan||Mengirim segera agar pekerjaan cepat bergerak,,"1,2,3,4",1.0,MEDIUM
DISC-087,DISC,TARGET_C,Standards,"Ketika instruksi pekerjaan terasa kurang jelas, Anda cenderung ketika ada perbedaan pendapat?",SCENARIO,SINGLE_CHOICE_4,Memastikan semua orang memahami perubahan sebelum mulai||Meminta penjelasan dan menetapkan standar hasil yang harus dipenuhi||Mencoba langsung dan memperbaiki sambil berjalan||Berdiskusi dengan rekan untuk menentukan pendekatan,,"1,2,3,4",1.0,HARD
DISC-088,DISC,TARGET_C,Analysis,"Jika menemukan angka yang tidak sesuai dalam laporan, Anda biasanya saat harus memilih prioritas?",SCENARIO,SINGLE_CHOICE_4,Menelusuri sumber angka tersebut sebelum menyimpulkan||Mengambil angka yang paling masuk akal dan melanjutkan||Bertanya kepada orang yang membuat laporan||Membahas dampaknya terhadap tim terlebih dahulu,,"1,2,3,4",1.0,EASY
DISC-089,DISC,TARGET_C,Planning,"Sebelum mengerjakan proyek dengan banyak tahapan, Anda cenderung ketika target meningkat?",SCENARIO,SINGLE_CHOICE_4,"Memulai dari bagian yang paling menantang||Mengumpulkan orang yang terlibat untuk berdiskusi||Memastikan semua anggota merasa siap sebelum mulai||Membuat urutan langkah, tenggat, dan kriteria hasil yang jelas",,"1,2,3,4",1.0,MEDIUM
